livraison_id,date_commande,entrepot,transporteur,distance_km,proba_a_l_heure,a_l_heure,date_livraison_prevue,retard_jours_(nombre),date_livraison_reelle,cout_km_(€),cout_transport_(€)
4582,2025-10-21,Entrepot_C,Transporteur_X,421,0.77,True,2025-10-23,0,2025-10-23,1.4,589.0
4583,2025-07-26,Entrepot_A,Transporteur_Y,139,0.92,True,2025-07-27,0,2025-07-27,1.2,167.0
4584,2025-11-16,Entrepot_A,Transporteur_X,485,0.77,True,2025-11-19,0,2025-11-19,1.4,679.0
4585,2025-06-12,Entrepot_C,Transporteur_Y,506,0.92,True,2025-06-15,0,2025-06-15,1.2,607.0
4586,2025-12-07,Entrepot_C,Transporteur_Y,315,0.92,False,2025-12-09,3,2025-12-12,1.2,378.0
4587,2025-05-27,Entrepot_A,Transporteur_Y,498,0.92,False,2025-05-30,1,2025-05-31,1.2,598.0
4588,2025-01-22,Entrepot_C,Transporteur_X,282,0.77,True,2025-01-24,0,2025-01-24,1.4,395.0
4589,2025-12-24,Entrepot_A,Transporteur_Y,800,0.92,True,2025-12-28,0,2025-12-28,1.2,960.0
4590,2025-09-19,Entrepot_C,Transporteur_X,206,0.77,True,2025-09-21,0,2025-09-21,1.4,288.0
4591,2025-10-05,Entrepot_B,Transporteur_X,797,0.77,True,2025-10-09,0,2025-10-09,1.4,1116.0
4592,2025-03-23,Entrepot_C,Transporteur_Z,214,0.86,True,2025-03-25,0,2025-03-25,1.05,225.0
4593,2025-04-22,Entrepot_B,Transporteur_Y,379,0.92,False,2025-04-24,3,2025-04-27,1.2,455.0
4594,2025-06-30,Entrepot_A,Transporteur_Z,554,0.86,True,2025-07-03,0,2025-07-03,1.05,582.0
4595,2025-09-19,Entrepot_B,Transporteur_Y,186,0.92,True,2025-09-21,0,2025-09-21,1.2,223.0
4596,2025-11-30,Entrepot_A,Transporteur_Y,617,0.92,True,2025-12-03,0,2025-12-03,1.2,740.0
4597,2025-02-19,Entrepot_B,Transporteur_Z,632,0.86,True,2025-02-22,0,2025-02-22,1.05,664.0
4598,2025-02-08,Entrepot_C,Transporteur_Y,87,0.92,True,2025-02-09,0,2025-02-09,1.2,104.0
4599,2025-03-28,Entrepot_B,Transporteur_Y,610,0.92,True,2025-03-31,0,2025-03-31,1.2,732.0
4600,2025-01-28,Entrepot_A,Transporteur_Z,63,0.86,True,2025-01-29,0,2025-01-29,1.05,66.0
4601,2025-12-13,Entrepot_A,Transporteur_Z,792,0.86,True,2025-12-17,0,2025-12-17,1.05,832.0
4602,2025-07-06,Entrepot_A,Transporteur_Z,579,0.86,True,2025-07-09,0,2025-07-09,1.05,608.0
4603,2025-10-12,Entrepot_C,Transporteur_Z,156,0.86,True,2025-10-14,0,2025-10-14,1.05,164.0
4604,2025-04-04,Entrepot_A,Transporteur_X,642,0.77,True,2025-04-07,0,2025-04-07,1.4,899.0
4605,2025-03-08,Entrepot_C,Transporteur_X,66,0.77,True,2025-03-09,0,2025-03-09,1.4,92.0
4606,2025-05-31,Entrepot_A,Transporteur_Z,112,0.86,True,2025-06-01,0,2025-06-01,1.05,118.0
4607,2025-03-19,Entrepot_C,Transporteur_Y,211,0.92,True,2025-03-21,0,2025-03-21,1.2,253.0
4608,2025-06-05,Entrepot_A,Transporteur_Y,384,0.92,True,2025-06-07,0,2025-06-07,1.2,461.0
4609,2025-01-17,Entrepot_B,Transporteur_Z,740,0.86,True,2025-01-20,0,2025-01-20,1.05,777.0
4610,2025-12-25,Entrepot_B,Transporteur_X,184,0.77,False,2025-12-27,1,2025-12-28,1.4,258.0
4611,2025-07-18,Entrepot_B,Transporteur_X,705,0.77,True,2025-07-21,0,2025-07-21,1.4,987.0
4612,2025-07-27,Entrepot_C,Transporteur_X,527,0.77,True,2025-07-30,0,2025-07-30,1.4,738.0
4613,2025-07-23,Entrepot_A,Transporteur_Y,173,0.92,True,2025-07-25,0,2025-07-25,1.2,208.0
4614,2025-05-28,Entrepot_A,Transporteur_X,123,0.77,True,2025-05-29,0,2025-05-29,1.4,172.0
4615,2025-08-16,Entrepot_C,Transporteur_Z,740,0.86,True,2025-08-19,0,2025-08-19,1.05,777.0
4616,2025-03-10,Entrepot_B,Transporteur_Z,755,0.86,True,2025-03-14,0,2025-03-14,1.05,793.0
4617,2025-11-22,Entrepot_C,Transporteur_X,723,0.77,True,2025-11-25,0,2025-11-25,1.4,1012.0
4618,2025-08-20,Entrepot_A,Transporteur_X,238,0.77,True,2025-08-22,0,2025-08-22,1.4,333.0
4619,2025-06-20,Entrepot_B,Transporteur_Y,714,0.92,True,2025-06-23,0,2025-06-23,1.2,857.0
4620,2025-11-26,Entrepot_C,Transporteur_X,559,0.77,True,2025-11-29,0,2025-11-29,1.4,783.0
4621,2025-05-02,Entrepot_B,Transporteur_Y,300,0.92,True,2025-05-04,0,2025-05-04,1.2,360.0
4622,2025-02-16,Entrepot_A,Transporteur_X,442,0.77,True,2025-02-18,0,2025-02-18,1.4,619.0
4623,2025-09-23,Entrepot_C,Transporteur_X,187,0.77,True,2025-09-25,0,2025-09-25,1.4,262.0
4624,2025-09-22,Entrepot_A,Transporteur_X,174,0.77,True,2025-09-24,0,2025-09-24,1.4,244.0
4625,2025-09-22,Entrepot_C,Transporteur_Z,616,0.86,True,2025-09-25,0,2025-09-25,1.05,647.0
4626,2025-10-08,Entrepot_B,Transporteur_X,177,0.77,True,2025-10-10,0,2025-10-10,1.4,248.0
4627,2025-11-21,Entrepot_A,Transporteur_X,414,0.77,True,2025-11-23,0,2025-11-23,1.4,580.0
4628,2025-04-09,Entrepot_A,Transporteur_Z,515,0.86,True,2025-04-12,0,2025-04-12,1.05,541.0
4629,2025-06-08,Entrepot_C,Transporteur_Z,339,0.86,False,2025-06-10,2,2025-06-12,1.05,356.0
4630,2025-01-19,Entrepot_C,Transporteur_X,675,0.77,False,2025-01-22,2,2025-01-24,1.4,945.0
4631,2025-08-20,Entrepot_B,Transporteur_Z,676,0.86,True,2025-08-23,0,2025-08-23,1.05,710.0
4632,2025-12-12,Entrepot_A,Transporteur_X,511,0.77,True,2025-12-15,0,2025-12-15,1.4,715.0
4633,2025-09-25,Entrepot_C,Transporteur_Z,153,0.86,False,2025-09-27,2,2025-09-29,1.05,161.0
4634,2025-02-17,Entrepot_C,Transporteur_X,782,0.77,False,2025-02-21,4,2025-02-25,1.4,1095.0
4635,2025-12-03,Entrepot_B,Transporteur_Z,587,0.86,True,2025-12-06,0,2025-12-06,1.05,616.0
4636,2025-09-27,Entrepot_A,Transporteur_Y,389,0.92,True,2025-09-29,0,2025-09-29,1.2,467.0
4637,2025-03-11,Entrepot_B,Transporteur_Z,517,0.86,True,2025-03-14,0,2025-03-14,1.05,543.0
4638,2025-01-01,Entrepot_C,Transporteur_X,315,0.77,False,2025-01-03,3,2025-01-06,1.4,441.0
4639,2025-08-05,Entrepot_B,Transporteur_Z,434,0.86,False,2025-08-07,1,2025-08-08,1.05,456.0
4640,2025-11-13,Entrepot_C,Transporteur_Y,493,0.92,True,2025-11-16,0,2025-11-16,1.2,592.0
4641,2025-10-22,Entrepot_A,Transporteur_Y,396,0.92,True,2025-10-24,0,2025-10-24,1.2,475.0
4642,2025-01-05,Entrepot_C,Transporteur_X,460,0.77,False,2025-01-08,3,2025-01-11,1.4,644.0
4643,2025-09-04,Entrepot_A,Transporteur_Y,371,0.92,True,2025-09-06,0,2025-09-06,1.2,445.0
4644,2025-02-15,Entrepot_C,Transporteur_X,158,0.77,True,2025-02-17,0,2025-02-17,1.4,221.0
4645,2025-05-08,Entrepot_C,Transporteur_Z,800,0.86,True,2025-05-12,0,2025-05-12,1.05,840.0
4646,2025-08-21,Entrepot_A,Transporteur_X,573,0.77,True,2025-08-24,0,2025-08-24,1.4,802.0
4647,2025-07-23,Entrepot_B,Transporteur_Y,371,0.92,True,2025-07-25,0,2025-07-25,1.2,445.0
4648,2025-06-16,Entrepot_B,Transporteur_X,673,0.77,True,2025-06-19,0,2025-06-19,1.4,942.0
4649,2025-06-25,Entrepot_B,Transporteur_X,672,0.77,True,2025-06-28,0,2025-06-28,1.4,941.0
4650,2025-11-13,Entrepot_B,Transporteur_X,753,0.77,True,2025-11-17,0,2025-11-17,1.4,1054.0
4651,2025-07-22,Entrepot_C,Transporteur_Y,203,0.92,True,2025-07-24,0,2025-07-24,1.2,244.0
4652,2025-10-22,Entrepot_A,Transporteur_X,477,0.77,True,2025-10-25,0,2025-10-25,1.4,668.0
4653,2025-01-18,Entrepot_C,Transporteur_Y,225,0.92,True,2025-01-20,0,2025-01-20,1.2,270.0
4654,2025-08-01,Entrepot_B,Transporteur_X,716,0.77,True,2025-08-04,0,2025-08-04,1.4,1002.0
4655,2025-03-12,Entrepot_A,Transporteur_Y,779,0.92,True,2025-03-16,0,2025-03-16,1.2,935.0
4656,2025-09-13,Entrepot_B,Transporteur_Z,326,0.86,True,2025-09-15,0,2025-09-15,1.05,342.0
4657,2025-12-19,Entrepot_B,Transporteur_Z,615,0.86,True,2025-12-22,0,2025-12-22,1.05,646.0
4658,2025-02-08,Entrepot_B,Transporteur_Y,148,0.92,True,2025-02-09,0,2025-02-09,1.2,178.0
4659,2025-07-24,Entrepot_A,Transporteur_Y,134,0.92,True,2025-07-25,0,2025-07-25,1.2,161.0
4660,2025-12-18,Entrepot_C,Transporteur_Y,784,0.92,True,2025-12-22,0,2025-12-22,1.2,941.0
4661,2025-04-22,Entrepot_A,Transporteur_Y,339,0.92,True,2025-04-24,0,2025-04-24,1.2,407.0
4662,2025-02-16,Entrepot_C,Transporteur_X,614,0.77,False,2025-02-19,2,2025-02-21,1.4,860.0
4663,2025-11-05,Entrepot_B,Transporteur_X,768,0.77,False,2025-11-09,1,2025-11-10,1.4,1075.0
4664,2025-05-02,Entrepot_B,Transporteur_X,104,0.77,True,2025-05-03,0,2025-05-03,1.4,146.0
4665,2025-01-16,Entrepot_B,Transporteur_Z,551,0.86,True,2025-01-19,0,2025-01-19,1.05,579.0
4666,2025-05-04,Entrepot_B,Transporteur_X,443,0.77,True,2025-05-06,0,2025-05-06,1.4,620.0
4667,2025-05-22,Entrepot_B,Transporteur_X,583,0.77,True,2025-05-25,0,2025-05-25,1.4,816.0
4668,2025-07-02,Entrepot_C,Transporteur_Z,355,0.86,True,2025-07-04,0,2025-07-04,1.05,373.0
4669,2025-10-02,Entrepot_C,Transporteur_Y,181,0.92,True,2025-10-04,0,2025-10-04,1.2,217.0
4670,2025-08-15,Entrepot_C,Transporteur_Z,535,0.86,True,2025-08-18,0,2025-08-18,1.05,562.0
4671,2025-01-05,Entrepot_B,Transporteur_Z,727,0.86,True,2025-01-08,0,2025-01-08,1.05,763.0
4672,2025-11-14,Entrepot_C,Transporteur_Z,469,0.86,True,2025-11-17,0,2025-11-17,1.05,492.0
4673,2025-12-16,Entrepot_B,Transporteur_Y,782,0.92,True,2025-12-20,0,2025-12-20,1.2,938.0
4674,2025-03-22,Entrepot_C,Transporteur_Y,506,0.92,True,2025-03-25,0,2025-03-25,1.2,607.0
4675,2025-10-31,Entrepot_B,Transporteur_Z,762,0.86,False,2025-11-04,4,2025-11-08,1.05,800.0
4676,2025-02-19,Entrepot_A,Transporteur_X,639,0.77,True,2025-02-22,0,2025-02-22,1.4,895.0
4677,2025-10-11,Entrepot_B,Transporteur_X,79,0.77,True,2025-10-12,0,2025-10-12,1.4,111.0
4678,2025-07-14,Entrepot_C,Transporteur_X,449,0.77,False,2025-07-16,1,2025-07-17,1.4,629.0
4679,2025-08-30,Entrepot_B,Transporteur_Z,723,0.86,True,2025-09-02,0,2025-09-02,1.05,759.0
4680,2025-11-11,Entrepot_C,Transporteur_Z,302,0.86,True,2025-11-13,0,2025-11-13,1.05,317.0
4681,2025-04-23,Entrepot_C,Transporteur_Y,117,0.92,True,2025-04-24,0,2025-04-24,1.2,140.0
4682,2025-04-29,Entrepot_A,Transporteur_Z,657,0.86,True,2025-05-02,0,2025-05-02,1.05,690.0
4683,2025-03-27,Entrepot_A,Transporteur_X,701,0.77,True,2025-03-30,0,2025-03-30,1.4,981.0
4684,2025-03-11,Entrepot_B,Transporteur_Y,110,0.92,True,2025-03-12,0,2025-03-12,1.2,132.0
4685,2025-06-10,Entrepot_A,Transporteur_Y,369,0.92,True,2025-06-12,0,2025-06-12,1.2,443.0
4686,2025-01-23,Entrepot_A,Transporteur_Y,253,0.92,True,2025-01-25,0,2025-01-25,1.2,304.0
4687,2025-05-26,Entrepot_B,Transporteur_X,273,0.77,True,2025-05-28,0,2025-05-28,1.4,382.0
4688,2025-01-16,Entrepot_B,Transporteur_Z,226,0.86,True,2025-01-18,0,2025-01-18,1.05,237.0
4689,2025-02-18,Entrepot_A,Transporteur_X,152,0.77,True,2025-02-20,0,2025-02-20,1.4,213.0
4690,2025-06-23,Entrepot_C,Transporteur_Y,120,0.92,True,2025-06-24,0,2025-06-24,1.2,144.0
4691,2025-03-06,Entrepot_C,Transporteur_Y,668,0.92,True,2025-03-09,0,2025-03-09,1.2,802.0
4692,2025-10-08,Entrepot_A,Transporteur_Y,751,0.92,True,2025-10-12,0,2025-10-12,1.2,901.0
4693,2025-07-12,Entrepot_A,Transporteur_Y,370,0.92,True,2025-07-14,0,2025-07-14,1.2,444.0
4694,2025-08-02,Entrepot_A,Transporteur_Y,123,0.92,True,2025-08-03,0,2025-08-03,1.2,148.0
4695,2025-07-25,Entrepot_A,Transporteur_Y,728,0.92,True,2025-07-28,0,2025-07-28,1.2,874.0
4696,2025-06-08,Entrepot_B,Transporteur_Y,765,0.92,True,2025-06-12,0,2025-06-12,1.2,918.0
4697,2025-04-27,Entrepot_A,Transporteur_X,197,0.77,True,2025-04-29,0,2025-04-29,1.4,276.0
4698,2025-04-26,Entrepot_C,Transporteur_X,610,0.77,False,2025-04-29,3,2025-05-02,1.4,854.0
4699,2025-10-05,Entrepot_C,Transporteur_X,395,0.77,True,2025-10-07,0,2025-10-07,1.4,553.0
4700,2025-02-08,Entrepot_A,Transporteur_Z,99,0.86,False,2025-02-09,1,2025-02-10,1.05,104.0
4701,2025-04-05,Entrepot_C,Transporteur_Y,613,0.92,False,2025-04-08,1,2025-04-09,1.2,736.0
4702,2025-07-06,Entrepot_C,Transporteur_X,736,0.77,True,2025-07-09,0,2025-07-09,1.4,1030.0
4703,2025-03-14,Entrepot_B,Transporteur_X,300,0.77,True,2025-03-16,0,2025-03-16,1.4,420.0
4704,2025-11-13,Entrepot_A,Transporteur_X,155,0.77,True,2025-11-15,0,2025-11-15,1.4,217.0
4705,2025-02-05,Entrepot_C,Transporteur_X,418,0.77,True,2025-02-07,0,2025-02-07,1.4,585.0
4706,2025-07-01,Entrepot_C,Transporteur_X,440,0.77,True,2025-07-03,0,2025-07-03,1.4,616.0
4707,2025-03-15,Entrepot_C,Transporteur_Z,454,0.86,True,2025-03-18,0,2025-03-18,1.05,477.0
4708,2025-01-05,Entrepot_B,Transporteur_Y,683,0.92,True,2025-01-08,0,2025-01-08,1.2,820.0
4709,2025-12-05,Entrepot_C,Transporteur_Y,630,0.92,True,2025-12-08,0,2025-12-08,1.2,756.0
4710,2025-09-24,Entrepot_C,Transporteur_Y,688,0.92,True,2025-09-27,0,2025-09-27,1.2,826.0
4711,2025-09-22,Entrepot_B,Transporteur_X,197,0.77,True,2025-09-24,0,2025-09-24,1.4,276.0
4712,2025-06-25,Entrepot_B,Transporteur_Y,584,0.92,True,2025-06-28,0,2025-06-28,1.2,701.0
4713,2025-01-18,Entrepot_C,Transporteur_Y,362,0.92,False,2025-01-20,1,2025-01-21,1.2,434.0
4714,2025-01-15,Entrepot_B,Transporteur_X,362,0.77,False,2025-01-17,3,2025-01-20,1.4,507.0
4715,2025-02-27,Entrepot_A,Transporteur_Z,798,0.86,True,2025-03-03,0,2025-03-03,1.05,838.0
4716,2025-07-01,Entrepot_C,Transporteur_Y,133,0.92,True,2025-07-02,0,2025-07-02,1.2,160.0
4717,2025-08-07,Entrepot_C,Transporteur_Z,227,0.86,True,2025-08-09,0,2025-08-09,1.05,238.0
4718,2025-11-21,Entrepot_B,Transporteur_X,508,0.77,False,2025-11-24,2,2025-11-26,1.4,711.0
4719,2025-02-01,Entrepot_C,Transporteur_Z,721,0.86,True,2025-02-04,0,2025-02-04,1.05,757.0
4720,2025-09-13,Entrepot_C,Transporteur_Y,383,0.92,True,2025-09-15,0,2025-09-15,1.2,460.0
4721,2025-11-23,Entrepot_C,Transporteur_X,231,0.77,False,2025-11-25,3,2025-11-28,1.4,323.0
4722,2025-11-10,Entrepot_A,Transporteur_Z,189,0.86,True,2025-11-12,0,2025-11-12,1.05,198.0
4723,2025-06-24,Entrepot_B,Transporteur_Y,600,0.92,True,2025-06-27,0,2025-06-27,1.2,720.0
4724,2025-02-04,Entrepot_A,Transporteur_Z,380,0.86,True,2025-02-06,0,2025-02-06,1.05,399.0
4725,2025-01-23,Entrepot_C,Transporteur_Y,416,0.92,True,2025-01-25,0,2025-01-25,1.2,499.0
4726,2025-10-14,Entrepot_A,Transporteur_Y,166,0.92,True,2025-10-16,0,2025-10-16,1.2,199.0
4727,2025-12-18,Entrepot_C,Transporteur_X,492,0.77,False,2025-12-21,2,2025-12-23,1.4,689.0
4728,2025-08-10,Entrepot_C,Transporteur_Z,151,0.86,True,2025-08-12,0,2025-08-12,1.05,159.0
4729,2025-06-05,Entrepot_C,Transporteur_Y,95,0.92,True,2025-06-06,0,2025-06-06,1.2,114.0
4730,2025-05-15,Entrepot_A,Transporteur_X,437,0.77,True,2025-05-17,0,2025-05-17,1.4,612.0
4731,2025-01-09,Entrepot_A,Transporteur_Z,781,0.86,True,2025-01-13,0,2025-01-13,1.05,820.0
4732,2025-03-24,Entrepot_C,Transporteur_X,615,0.77,False,2025-03-27,1,2025-03-28,1.4,861.0
4733,2025-06-16,Entrepot_B,Transporteur_Y,208,0.92,True,2025-06-18,0,2025-06-18,1.2,250.0
4734,2025-06-21,Entrepot_C,Transporteur_Z,153,0.86,True,2025-06-23,0,2025-06-23,1.05,161.0
4735,2025-10-24,Entrepot_C,Transporteur_Y,290,0.92,True,2025-10-26,0,2025-10-26,1.2,348.0
4736,2025-05-19,Entrepot_C,Transporteur_X,502,0.77,True,2025-05-22,0,2025-05-22,1.4,703.0
4737,2025-10-06,Entrepot_B,Transporteur_Z,371,0.86,True,2025-10-08,0,2025-10-08,1.05,390.0
4738,2025-09-06,Entrepot_A,Transporteur_Y,251,0.92,True,2025-09-08,0,2025-09-08,1.2,301.0
4739,2025-11-18,Entrepot_A,Transporteur_Z,791,0.86,True,2025-11-22,0,2025-11-22,1.05,831.0
4740,2025-04-28,Entrepot_C,Transporteur_Y,454,0.92,True,2025-05-01,0,2025-05-01,1.2,545.0
4741,2025-01-17,Entrepot_C,Transporteur_Y,376,0.92,True,2025-01-19,0,2025-01-19,1.2,451.0
4742,2025-04-24,Entrepot_B,Transporteur_X,80,0.77,True,2025-04-25,0,2025-04-25,1.4,112.0
4743,2025-11-17,Entrepot_A,Transporteur_X,578,0.77,True,2025-11-20,0,2025-11-20,1.4,809.0
4744,2025-09-21,Entrepot_C,Transporteur_Y,511,0.92,True,2025-09-24,0,2025-09-24,1.2,613.0
4745,2025-10-07,Entrepot_A,Transporteur_Z,544,0.86,True,2025-10-10,0,2025-10-10,1.05,571.0
4746,2025-02-27,Entrepot_C,Transporteur_X,758,0.77,True,2025-03-03,0,2025-03-03,1.4,1061.0
4747,2025-11-02,Entrepot_B,Transporteur_Y,441,0.92,True,2025-11-04,0,2025-11-04,1.2,529.0
4748,2025-06-10,Entrepot_C,Transporteur_Z,393,0.86,True,2025-06-12,0,2025-06-12,1.05,413.0
4749,2025-07-17,Entrepot_C,Transporteur_Z,293,0.86,True,2025-07-19,0,2025-07-19,1.05,308.0
4750,2025-10-13,Entrepot_A,Transporteur_X,321,0.77,False,2025-10-15,3,2025-10-18,1.4,449.0
4751,2025-05-08,Entrepot_A,Transporteur_Z,352,0.86,True,2025-05-10,0,2025-05-10,1.05,370.0
4752,2025-09-12,Entrepot_C,Transporteur_Y,566,0.92,True,2025-09-15,0,2025-09-15,1.2,679.0
4753,2025-06-03,Entrepot_A,Transporteur_Z,524,0.86,True,2025-06-06,0,2025-06-06,1.05,550.0
4754,2025-12-16,Entrepot_B,Transporteur_Y,228,0.92,True,2025-12-18,0,2025-12-18,1.2,274.0
4755,2025-11-01,Entrepot_B,Transporteur_Y,238,0.92,True,2025-11-03,0,2025-11-03,1.2,286.0
4756,2025-10-28,Entrepot_A,Transporteur_X,317,0.77,True,2025-10-30,0,2025-10-30,1.4,444.0
4757,2025-02-08,Entrepot_C,Transporteur_Y,483,0.92,False,2025-02-11,2,2025-02-13,1.2,580.0
4758,2025-06-16,Entrepot_A,Transporteur_X,573,0.77,True,2025-06-19,0,2025-06-19,1.4,802.0
4759,2025-02-17,Entrepot_C,Transporteur_Z,414,0.86,True,2025-02-19,0,2025-02-19,1.05,435.0
4760,2025-11-16,Entrepot_B,Transporteur_X,128,0.77,True,2025-11-17,0,2025-11-17,1.4,179.0
4761,2025-11-23,Entrepot_A,Transporteur_X,542,0.77,True,2025-11-26,0,2025-11-26,1.4,759.0
4762,2025-05-06,Entrepot_C,Transporteur_Y,181,0.92,True,2025-05-08,0,2025-05-08,1.2,217.0
4763,2025-06-07,Entrepot_B,Transporteur_Y,475,0.92,True,2025-06-10,0,2025-06-10,1.2,570.0
4764,2025-08-10,Entrepot_B,Transporteur_X,182,0.77,True,2025-08-12,0,2025-08-12,1.4,255.0
4765,2025-03-18,Entrepot_C,Transporteur_Y,525,0.92,True,2025-03-21,0,2025-03-21,1.2,630.0
4766,2025-06-19,Entrepot_C,Transporteur_X,630,0.77,True,2025-06-22,0,2025-06-22,1.4,882.0
4767,2025-09-17,Entrepot_C,Transporteur_Y,707,0.92,True,2025-09-20,0,2025-09-20,1.2,848.0
4768,2025-10-06,Entrepot_B,Transporteur_Y,556,0.92,True,2025-10-09,0,2025-10-09,1.2,667.0
4769,2025-08-26,Entrepot_B,Transporteur_Z,419,0.86,True,2025-08-28,0,2025-08-28,1.05,440.0
4770,2025-10-01,Entrepot_C,Transporteur_Y,230,0.92,True,2025-10-03,0,2025-10-03,1.2,276.0
4771,2025-02-11,Entrepot_C,Transporteur_X,51,0.77,True,2025-02-12,0,2025-02-12,1.4,71.0
4772,2025-12-23,Entrepot_B,Transporteur_X,227,0.77,True,2025-12-25,0,2025-12-25,1.4,318.0
4773,2025-12-19,Entrepot_A,Transporteur_Y,409,0.92,True,2025-12-21,0,2025-12-21,1.2,491.0
4774,2025-09-18,Entrepot_B,Transporteur_X,582,0.77,False,2025-09-21,1,2025-09-22,1.4,815.0
4775,2025-02-08,Entrepot_C,Transporteur_Y,788,0.92,True,2025-02-12,0,2025-02-12,1.2,946.0
4776,2025-04-16,Entrepot_C,Transporteur_X,299,0.77,True,2025-04-18,0,2025-04-18,1.4,419.0
4777,2025-03-13,Entrepot_A,Transporteur_Z,320,0.86,True,2025-03-15,0,2025-03-15,1.05,336.0
4778,2025-07-08,Entrepot_B,Transporteur_X,586,0.77,True,2025-07-11,0,2025-07-11,1.4,820.0
4779,2025-10-22,Entrepot_A,Transporteur_X,619,0.77,True,2025-10-25,0,2025-10-25,1.4,867.0
4780,2025-04-21,Entrepot_B,Transporteur_Z,532,0.86,True,2025-04-24,0,2025-04-24,1.05,559.0
4781,2025-08-04,Entrepot_B,Transporteur_X,229,0.77,True,2025-08-06,0,2025-08-06,1.4,321.0
4782,2025-05-05,Entrepot_A,Transporteur_Y,127,0.92,True,2025-05-06,0,2025-05-06,1.2,152.0
4783,2025-02-06,Entrepot_B,Transporteur_Z,120,0.86,True,2025-02-07,0,2025-02-07,1.05,126.0
4784,2025-10-01,Entrepot_B,Transporteur_X,302,0.77,True,2025-10-03,0,2025-10-03,1.4,423.0
4785,2025-02-02,Entrepot_A,Transporteur_Y,525,0.92,True,2025-02-05,0,2025-02-05,1.2,630.0
4786,2025-11-09,Entrepot_A,Transporteur_Y,632,0.92,True,2025-11-12,0,2025-11-12,1.2,758.0
4787,2025-12-07,Entrepot_C,Transporteur_Y,778,0.92,True,2025-12-11,0,2025-12-11,1.2,934.0
4788,2025-05-30,Entrepot_B,Transporteur_Y,549,0.92,True,2025-06-02,0,2025-06-02,1.2,659.0
4789,2025-08-22,Entrepot_C,Transporteur_Z,613,0.86,True,2025-08-25,0,2025-08-25,1.05,644.0
4790,2025-12-10,Entrepot_B,Transporteur_Z,444,0.86,True,2025-12-12,0,2025-12-12,1.05,466.0
4791,2025-02-16,Entrepot_A,Transporteur_Y,786,0.92,True,2025-02-20,0,2025-02-20,1.2,943.0
4792,2025-08-11,Entrepot_B,Transporteur_Y,61,0.92,False,2025-08-12,2,2025-08-14,1.2,73.0
4793,2025-06-08,Entrepot_C,Transporteur_Z,451,0.86,True,2025-06-11,0,2025-06-11,1.05,474.0
4794,2025-06-10,Entrepot_B,Transporteur_Z,750,0.86,True,2025-06-14,0,2025-06-14,1.05,788.0
4795,2025-05-16,Entrepot_A,Transporteur_X,424,0.77,True,2025-05-18,0,2025-05-18,1.4,594.0
4796,2025-07-01,Entrepot_B,Transporteur_Y,54,0.92,True,2025-07-02,0,2025-07-02,1.2,65.0
4797,2025-02-17,Entrepot_C,Transporteur_Y,449,0.92,True,2025-02-19,0,2025-02-19,1.2,539.0
4798,2025-06-13,Entrepot_C,Transporteur_Y,486,0.92,True,2025-06-16,0,2025-06-16,1.2,583.0
4799,2025-10-19,Entrepot_B,Transporteur_Z,54,0.86,True,2025-10-20,0,2025-10-20,1.05,57.0
4800,2025-09-03,Entrepot_B,Transporteur_Y,429,0.92,True,2025-09-05,0,2025-09-05,1.2,515.0
4801,2025-04-28,Entrepot_A,Transporteur_Y,88,0.92,True,2025-04-29,0,2025-04-29,1.2,106.0
4802,2025-04-05,Entrepot_A,Transporteur_X,727,0.77,False,2025-04-08,1,2025-04-09,1.4,1018.0
4803,2025-01-20,Entrepot_B,Transporteur_Z,256,0.86,True,2025-01-22,0,2025-01-22,1.05,269.0
4804,2025-09-06,Entrepot_C,Transporteur_Z,512,0.86,False,2025-09-09,2,2025-09-11,1.05,538.0
4805,2025-05-27,Entrepot_B,Transporteur_Z,102,0.86,True,2025-05-28,0,2025-05-28,1.05,107.0
4806,2025-02-26,Entrepot_A,Transporteur_X,710,0.77,True,2025-03-01,0,2025-03-01,1.4,994.0
4807,2025-10-22,Entrepot_B,Transporteur_X,373,0.77,True,2025-10-24,0,2025-10-24,1.4,522.0
4808,2025-07-06,Entrepot_B,Transporteur_Y,757,0.92,True,2025-07-10,0,2025-07-10,1.2,908.0
4809,2025-11-25,Entrepot_B,Transporteur_X,70,0.77,False,2025-11-26,1,2025-11-27,1.4,98.0
4810,2025-03-16,Entrepot_A,Transporteur_Z,582,0.86,True,2025-03-19,0,2025-03-19,1.05,611.0
4811,2025-11-22,Entrepot_C,Transporteur_Z,426,0.86,False,2025-11-24,2,2025-11-26,1.05,447.0
4812,2025-09-22,Entrepot_B,Transporteur_Z,415,0.86,True,2025-09-24,0,2025-09-24,1.05,436.0
4813,2025-09-26,Entrepot_C,Transporteur_X,778,0.77,True,2025-09-30,0,2025-09-30,1.4,1089.0
4814,2025-09-14,Entrepot_A,Transporteur_Y,108,0.92,True,2025-09-15,0,2025-09-15,1.2,130.0
4815,2025-05-17,Entrepot_A,Transporteur_Z,404,0.86,True,2025-05-19,0,2025-05-19,1.05,424.0
4816,2025-01-16,Entrepot_A,Transporteur_Z,421,0.86,True,2025-01-18,0,2025-01-18,1.05,442.0
4817,2025-05-02,Entrepot_A,Transporteur_Y,292,0.92,True,2025-05-04,0,2025-05-04,1.2,350.0
